PDB_ID,Canonical SMILES
1bb0,OC[C@@H](NC(=O)CN1CCC[C@@H](C1=O)NS(=O)(=O)Cc1ccccc1)C[C@H]1CCCN(C1)C(=[NH2+])N
1bbz,OC[C@@H](C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)[O-])NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)C)C)CO)Cc1ccc(cc1)O
1bcd,FC(S(=O)(=O)N)(F)F
1bcj,OC[C@H]1O[C@@H](O)[C@@H]([C@H]([C@H]1O)O)NC(=O)C
1bcu,Nc1ccc2c(c1)[nH+]c1c(c2)ccc(c1)N
1bdl,CC[C@@H](c1[nH]cc[nH+]1)NC(=O)[C@H](Cc1ccccc1)C[C@@H]([C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)O
1bdq,CC[C@@H](c1[nH]cc[nH+]1)NC(=O)[C@H](Cc1ccccc1)C[C@@H]([C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)O
1bdr,O=C(OC(C)(C)C)N[C@H]([C@H](C[C@H](C(=O)N[C@H](c1[nH]cc[nH+]1)C(C)C)Cc1ccccc1)O)Cc1ccccc1
1bgo,O=C(CNS(=O)(=O)c1ccccn1)CNC(=O)[C@@H](c1cccc(c1)c1ccccc1)CC(C)C
1bgq,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=O)Cc2c(C(=O)O1)c(O)cc(c2Cl)O
1bhf,CC[C@@H]([C@@H](C(=O)[O-])NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(cc1)CC(=O)[O-])NC(=O)C)CCC(=O)[O-])CCC(=O)[O-])C
1bhx,O=C([C@@H]1CS[C@@H]2N1C(=O)[C@@H](CC2)NS(=O)(=O)Cc1ccccc1)NCCCNC(=[NH2+])N
1bil,CC(C[C@@H]([C@@H]([C@@H](NC(=O)[C@H](Cc1csc(n1)N)CC(=O)N([C@H](c1ccccc1)C)CC(=O)N(C)C)CC1CCCCC1)O)O)C
1bim,O=C([C@H](Cc1csc(n1)N)CC(=O)N([C@H](c1ccccc1)C)CC(=O)N(C)C)N[C@H]([C@H]([C@@H]1CC(N(C1=O)C)(C)C)O)CC1CCCCC1
1bio,[O-]C(=O)c1ccccc1N
1biw,COCCN1CCCC[C@@H](C1=O)NC(=O)/C(=C(/C(=O)NO)\CCCO)/CC(C)C
1bji,CCCN(C(=O)[C@@H]1OC(=C[C@@H]([C@H]1NC(=O)C)[NH3+])C(=O)[O-])CCc1ccccc1
1bjr,CC(C[C@@H](C(=O)N[C@H](C(=O)[O-])C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)[NH3+])C)CCC(=O)N)C)C)C
1bju,O=C(Nc1ccc(cc1)Cl)Nc1ccc(cc1)C(=[NH2+])N
1bjv,O=C(Nc1ccc(cc1)C(=[NH2+])N)Nc1ccc(cc1)Oc1ccccc1
1bkj,O=c1[nH]c(=O)c2-c(n1)n(CC(=O)[C@@H]([C@@H](COP(=O)([O-])[O-])O)O)c1c(n2)cc(c(c1)C)C
1bkm,[O-]C(=O)CC[C@@H](C(=O)N[C@@H](C(=O)N)CCC1CCCCC1)NC(=O)[C@H](Cc1ccc(cc1)OP(=O)([O-])[O-])NC(=O)C
1bky,Cn1ccc([nH+]c1=O)N
1bl4,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@@H](c1cccc(c1)OCC(=O)[O-])CCc1ccc(c(c1)OC)OC)c1cc(OC)c(c(c1)OC)OC
1bl6,Fc1ccc(cc1)c1ncn(c1c1ccncc1)CC1CC1
1bl7,Nc1nccc(n1)c1n(cnc1c1ccc(cc1)F)C1CC[NH2+]CC1
1bm2,CC(=O)N[C@H]1CSCCNC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)Cc1ccc(cc1)OP(=O)([O-])[O-])C(C)C)CC(=O)N)C(C)C
1bm6,ONC(=O)[C@H](N(S(=O)(=O)c1ccc(cc1)OC)Cc1cccnc1)C(C)C
1bm7,[O-]C(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F
1bma,CC(C[C@@H](C(=O)N[N@+](Cc1ccccc1)(CC(=O)Nc1ccc(cc1)C(C)C)C)NC(=O)C(F)(F)F)C
1bmb,[NH3+]CCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])Cc1ccccc1)CCC(=O)[O-])C(C)C)CC(=O)N)C(C)C)Cc1ccc(cc1)OP(=O)([O-])[O-])Cc1ccccc1)[NH3+]
1bmk,Fc1ccc(cc1)c1ncn(c1c1ccnc(n1)N)CC1CC1
1bmm,OC[C@@H](C(=O)N1CCC[C@H]1CNC(=O)C/C=C/NC(=[NH2+])N)NS(=O)(=O)c1ccc2c(c1)cccc2
1bmn,OC[C@@H](C(=O)N1CC=C[C@H]1CNC(=O)[C@H]1CC=CN(C1)C(=[NH2+])N)NS(=O)(=O)c1ccc2c(c1)cccc2
1bmq,OC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C(C)C)NC(=O)c1ccc2c(c1)cccc2)CC(=O)NS(=O)(=O)C
1bn1,Cc1ccc(cc1)CNS(=O)(=O)c1ccc(s1)S(=O)(=O)N
1bn3,COc1cccc(c1)N1C=Cc2c(S1(=O)=O)sc(c2)S(=O)(=O)N
1bn4,COc1ccc(cc1)CNS(=O)(=O)c1ccc(s1)S(=O)(=O)N
1bnm,C[NH2+][C@H]1CN(c2cccc(c2)OC)S(=O)(=O)c2c1cc(s2)S(=O)(=O)N
1bnn,COc1cccc(c1)N1CCc2c(S1(=O)=O)sc(c2)S(=O)(=O)N
1bnq,COCCN1C[C@H]([NH2+]CC)c2c(S1(=O)=O)sc(c2)S(=O)(=O)N
1bnt,COc1ccc(cc1)N1C[C@H](O)c2c(S1(=O)=O)sc(c2)S(=O)(=O)N
1bnu,O[C@H]1CN(Cc2cccs2)S(=O)(=O)c2c1cc(s2)S(=O)(=O)N
1bnv,C[NH2+][C@@H]1CN(c2cccc(c2)OC)S(=O)(=O)c2c1cc(s2)S(=O)(=O)N
1bnw,O=S(=O)(c1ccc(s1)S(=O)(=O)N)NCc1cccs1
1bo5,O[C@@H]1[C@@H](COP(=O)([O-])[O-])O[C@]([C@H]1O)(O)COP(=O)([O-])[O-]
1bp0,O[C@H]1C[C@@H](O[C@@H]1COP(=O)([O-])[O-])n1ccc(=O)[nH]c1=O
1bq3,[O-]P(=O)(O[C@@H]1[C@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@H]([C@@H]([C@@H]1OP(=O)([O-])[O-])O[P@@](=O)(O)[O-])OP(=O)([O-])[O-])[O-]
1bq4,[O-]C(=O)c1c(C(=O)[O-])c(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)[O-])C(=O)[O-]
1bqm,CSC[C@H]1C(=S)Nc2c(N1C(=O)OC(C)C)cc(cc2)OC
1bqn,CSC[C@H]1C(=S)Nc2c(N1C(=O)OC(C)C)cc(cc2)OC
1bqo,ONC(=O)C1N(CC(CN1S(=O)(=O)c1ccc(cc1)OC)(C)C)S(=O)(=O)c1ccc(cc1)OC
1br5,OC[C@H]([C@@H](c1cnc2c(n1)c(=O)[nH]c(n2)N)O)O
1br6,[O-]C(=O)c1ccc(cc1)NCc1cnc2c(n1)c(=O)[nH+]c([nH]2)N
1br8,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)[O-])C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)[NH3+])CCC(=O)[O-])C)C)C)CO)C)C
1bra,NC(=[NH2+])c1ccccc1
1bsk,CCCC[C@@H](C(=O)N[C@H](C(=O)Nc1ccc(cc1)[N+](=O)[O-])CC(C)C)O[P@@H](=O)[O-]
1bt6,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CO)CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)C)CO)Cc1nc[nH]c1)CCC(=O)[O-])CC(C)C)CO
1btn,O[C@@H]1[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@H]([C@@H]([C@@H]1O)OP(=O)([O-])[O-])O
1bty,NC(=[NH2+])c1ccccc1
1bug,NC(=S)Nc1ccccc1
1bux,O[C@@H]1[C@H](OP(=O)([O-])[O-])[C@H](O[C@H]1n1cnc2c1ncnc2N)CO[P@@](=O)(OS(=O)(=O)[O-])[O-]
1bv7,O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(C(=O)N([C@@H]1Cc1ccccc1)Cc1cccc(c1)C(=O)Nc1nccs1)Cc1cccc(c1)C(=O)Nc1nccs1
1bv9,O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(C(=O)N([C@@H]1Cc1ccccc1)Cc1cccc(c1)C(=O)Nc1nccs1)Cc1cccc(c1)C(=O)Nc1nccs1
1bwa,O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(C(=O)N([C@@H]1Cc1ccccc1)Cc1cccc(c1)C(=O)Nc1nccs1)Cc1cccc(c1)C(=O)Nc1nccs1
1bwb,O=C1N(Cc2cccc(c2)C(=O)Nc2[nH]c3c([nH+]2)cccc3)[C@H](Cc2ccccc2)[C@@H]([C@H]([C@H](N1Cc1cccc(c1)C(=O)Nc1[nH]c2c([nH+]1)cccc2)Cc1ccccc1)O)O
1bwn,O[C@@H]1[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H]([C@H]([C@@H]1OP(=O)([O-])[O-])O)OP(=O)([O-])[O-]
1bxl,[NH3+]CC(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CCC[NH+]=C(N)N)CC(=O)N)[C@H](CC)C)CC(=O)[O-])CC(=O)[O-])[C@H](CC)C)[C@H](CC)C)C)CC(C)C)CCC(=O)N)CCC[NH+]=C(N)N)C(C)C)CCC(=O)N
1bxo,COC(=O)[C@@H]1Cc2cccc(c2)CNC(=O)C[C@@H](C(=O)N[C@H]([P@](=O)(O1)[O-])CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)CC(C)C
1bxq,COC(=O)[C@@H](O[P@](=O)([C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)CC(C)C)CC(=O)N)CC(C)C)[O-])Cc1ccccc1
1bxr,O[C@@H]1[C@@H](CO[P@@](=O)(O[P@@](=O)(NP(=O)([O-])[O-])[O-])[O-])O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1bzc,[O-]C(=O)CC[C@@H](C(=O)N)NC(=O)c1ccc2c(c1)ccc(c2)C(P(=O)([O-])[O-])(F)F
1bzf,COc1cc(NCc2ccc3c(c2C)c(N)nc([nH+]3)N)cc(c1OC)OC
1bzh,[O-]C(=O)CC[C@@H]1NC(=O)[C@H](CC(=O)[O-])NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)CSC[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)Cc1ccc(cc1)OC(C(=O)[O-])(C(=O)[O-])F)CC(C)C)C(=O)N)CC(=O)[O-]
1bzj,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(P(=O)([O-])[O-])(F)F
1bzs,[O-]C(=O)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(cc1)c1ccccc1
1bzy,O[C@@H]1[C@H](O)[C@H](N[C@H]1c1c[nH]c2c1nc(N)[nH]c2=O)COP(=O)([O-])[O-]
1c12,[O-]C(=O)CCC(=O)c1cc2[C@@H](C(C)C)[C@@H](C(c2cc1C)(C)C)C
1c1r,NC(=[NH2+])c1ccc2c(c1)[nH]c(n2)Cc1[nH]c2c([nH+]1)cccc2
1c1u,NC(=[NH2+])c1ccc2c(c1)[nH]c(n2)Cc1nc2c([nH]1)cccc2
1c1v,NC(=[NH2+])c1ccc2c(c1)[nH]c(n2)Cc1nc2c([nH]1)ccc(c2)C(=[NH2+])N
1c29,Oc1ccccc1SCC/C=C/[P@](=O)(O)[O-]
1c2t,[O-]C(=O)CC[C@@H](C(=O)[O-])NC(=O)c1ccc(cc1)[C@@H](C(=O)[O-])Cc1ccc2c(c1)c(=O)[nH]c(n2)N
1c3b,OB(c1cc2c(s1)cccc2)O
1c3e,[O-]C(=O)CC[C@@H](C(=O)[O-])NC(=O)c1ccc(cc1)[C@H](C(=O)[O-])Cc1ccc2c(c1)c(=O)[nH]c(n2)N
1c3i,SC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)OC)C(C)C)NCc1ccc(cc1)c1ccccc1
1c3r,ONC(=O)/C=C/C(=C/[C@H](C(=O)c1ccc(cc1)N(C)C)C)/C
1c3x,Ic1[nH]c2c(n1)c(=O)[nH]c(n2)N
1c4u,Brc1ccc(cc1)S(=O)(=O)CCn1c(=O)n2n(c1=O)[C@@H](C=CC2)C(=O)/N=C/[C@@H]1CC[C@H](C=C1)C(=[NH2+])N
1c4v,O=C([C@@H]1C=C(C)Cn2n1c(=O)n(c2=O)CC(c1ccccc1)c1ccccc1)NC[C@@H]1CC[C@@H](CC1)C(=[NH2+])N
1c4y,CC1=C[C@@H](C(=O)N[C@@H]2CC[C@H](CC2)c2c[nH]c([nH+]2)N)n2n(C1)c(=O)n(c2=O)CC(c1ccccc1)c1ccccc1
1c50,O[C@@H]1CCN(CC1)C(=O)[C@@H](NC(=O)c1cc2c([nH]1)ccc(c2)Cl)Cc1ccc(cc1)F
1c5c,CC(=O)Nc1ccc2c(c1S(=O)(=O)[O-])cccc2S(=O)(=O)[O-]
1c5f,C/C=C/C[C@H]([C@H]([C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)O)C
1c5n,Ic1cccc2c1cc(s2)C(=[NH2+])N
1c5o,NC(=[NH2+])c1ccccc1
1c5p,NC(=[NH2+])c1ccccc1
1c5q,Ic1cccc2c1cc(s2)C(=[NH2+])N
1c5s,NC(=[NH2+])c1cc2c(s1)cccc2
1c5t,NC(=[NH2+])c1cc2c(s1)nccc2
1c5x,Ic1cccc2c1cc(s2)C(=[NH2+])N
1c5y,NC(=[NH2+])c1cc2c(s1)nccc2
1c5z,NC(=[NH2+])c1ccccc1
1c6y,O[C@H](C[N@@H+]1CCN(C[C@H]1C(=O)NC(C)(C)C)Cc1cccnc1)C[C@H](C(=O)N[C@@H]1[C@H](O)Cc2c1cccc2)Cc1ccccc1
1c70,O[C@@H](C[C@H](C(=O)N[C@@H]1[C@H](O)Cc2c1cccc2)Cc1ccccc1)CN1CC[N@H+](C[C@H]1C(=O)NC(C)(C)C)Cc1cc2c(o1)cccc2
1c7e,O=c1[nH]c(=O)c2-c(n1)n(C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O)c1c(n2)cc(c(c1)C)C
1c7f,O=c1[nH]c(=O)c2-c(n1)n(C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O)c1c(n2)cc(c(c1)C)C
1c83,O=C(C(=O)[O-])Nc1cc2[nH]ccc2cc1C(=O)[O-]
1c84,[O-]C(=O)C(=O)Nc1cc2ccccc2cc1C(=O)[O-]
1c85,O=C(C(=O)[O-])Nc1ccccc1C(=O)[O-]
1c86,O=C(C(=O)[O-])Nc1sc2c(c1C(=O)[O-])CCOC2
1c87,O=C(C(=O)[O-])Nc1sc2c(c1C(=O)[O-])CCOC2
1c88,O=C(C(=O)[O-])Nc1sc2c(c1C(=O)[O-])CC[NH2+]C2
1c8k,C[N@H+]1CC[C@@H]([C@@H](C1)O)c1c(O)cc(c2c1oc(cc2=O)c1ccccc1Cl)O
1c8l,CCN1C(=C(C(=O)OC(C)C)[C@H](C(=C1C(=O)[O-])C(=O)[O-])c1ccccc1Cl)C
1c8v,Oc1ccccc1SCCCC[P@@](=O)(O)[O-]
1c9d,[O-][P@](=O)(CCCCSc1cc(F)ccc1O)O
1ca8,OC[C@@H](NC(=O)CN1CCC[C@@H](C1=O)NS(=O)(=O)Cc1ccccc1)C[C@@H]1CCCN(C1)C(=[NH2+])N
1caq,[O-]C(=O)[C@@H](NS(=O)(=O)c1ccc(cc1)N1CC[C@H](CC1)c1ccccc1)Cc1c[nH]c2c1cccc2
1cbr,C/C(=C\C=C\C(=C\C(=O)[O-])\C)/C=C/C1=C(C)CCCC1(C)C
1cbx,[O-]C(=O)[C@H](Cc1ccccc1)CC(=O)[O-]
1ce5,NC(=[NH2+])c1ccccc1
1cea,[NH3+]CCCCCC(=O)[O-]
1ceb,[NH3+]C[C@@H]1CC[C@H](CC1)C(=O)[O-]
1cet,CC[NH+](CCC[C@H](Nc1cc[nH+]c2c1ccc(c2)Cl)C)CC
1cgl,CC(C[C@@H](C(=O)N[C@H](C(=O)NCCN1CCOCC1)Cc1ccccc1)[NH2+][C@@H](C(=O)[O-])CCNC(=O)OCc1ccccc1)C
1ch8,Nc1[nH]c(=O)c2c(n1)n(cn2)[C@@H]1O[C@@H]([C@@H]2[C@H]1O[P@](=O)(O2)[O-])CO[P@@](=O)(OP(=O)([O-])[O-])[O-]
1ci7,C#CCN(c1ccc(cc1)C(=O)N[C@@H](C(=O)[O-])CCC(=O)[O-])Cc1ccc2c(c1)c(=O)[nH+]c([nH]2)N
1cil,CC[NH2+][C@H]1C[C@H](C)S(=O)(=O)c2c1cc(s2)S(=O)(=O)N
1cim,C[C@H]1C[C@H]([NH3+])c2c(S1(=O)=O)sc(c2)S(=O)(=O)N
1cin,C[NH2+][C@H]1C[C@H](C)S(=O)(=O)c2c1cc(s2)S(=O)(=O)N
1ciz,[O-]C(=O)[C@H](NS(=O)(=O)c1ccc(cc1)N1CC[C@H](CC1)c1ccccc1)Cc1c[nH]c2c1cccc2
1cj1,O=C(N[C@H](C(=O)NC1(CCCCC1)C(=O)N[C@@H]1C=CCC[C@@H]1C(=O)N)Cc1ccc(cc1)OP(=O)([O-])[O-])OCc1cccc(c1)N
1cka,[NH3+]CCCC[C@@H](C(=O)N[C@@H](CCCC[NH3+])C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC[NH2+]1)C)CC(C)C
1ckb,CC(NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](C(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC[NH2+]1)CCCNC(=[NH2+])N)C
1clu,CN[P@](=O)(N[P@](=O)(O[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1[nH+]c(N)[nH]c2=O)[O-])[O-])[O-]
1cnw,[NH3+]CC(=O)NCCOCCOCCNC(=O)c1ccc(cc1)S(=O)(=O)N
1cnx,[NH3+]CCOCCOCCNC(=O)c1ccc(cc1)S(=O)(=O)N
1cny,[NH3+][C@H](C(=O)NCCOCCOCCNC(=O)c1ccc(cc1)S(=O)(=O)N)Cc1ccccc1
1cp6,CCCB(O)O
1cpi,OC[C@H](CC(=O)N)NC(=O)CCCOc1ccc(cc1)C[C@@H]([C@H](C[N@@H+]1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N)C(C)C)[C@H](CC)C)O)N
1cps,[O-]C(=O)[C@@H](CS(=N)(=N)C)Cc1ccccc1
1cqp,CC[C@@H](C(=O)O[C@H]1C[C@@H](C)C=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)C
1cr6,O=C(NC1CCCCC1)NCCCc1ccccc1
1cs4,OC[C@H]1O[C@H](C[C@@H]1OP(=O)([O-])[O-])n1cnc2c1ncnc2N
1csh,O=C(NCCCC(=O)N)CCNC(=O)[C@@H](C(CO[P@@](=O)(O[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)([O-])[O-])O)n1cnc2c1ncnc2N)[O-])[O-])(C)C)O
1csi,O=C(NCCCC(=O)[O-])CCNC(=O)[C@@H](C(CO[P@@](=O)(O[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)([O-])[O-])O)n1cnc2c1ncnc2N)[O-])[O-])(C)C)O
1csr,O=C(NCC[C@H](C(=O)N)F)CCNC(=O)[C@@H](C(CO[P@@](=O)(O[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)([O-])[O-])O)n1cnc2c1ncnc2N)[O-])[O-])(C)C)O
1css,O=C(NCC[C@@H](C(=O)[O-])F)CCNC(=O)[C@@H](C(CO[P@@](=O)(O[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)([O-])[O-])O)n1cnc2c1ncnc2N)[O-])[O-])(C)C)O
1ct8,OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O[P@@](=O)(Cc1ccc(cc1)NC(=O)C(F)(F)F)[O-])NC(=O)C(Cl)Cl
1ctr,CN1C=CN(C=C1)CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F
1ctt,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)N1C=CCNC1=O
1ctu,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)N1C=C[C@H](NC1=O)O
1cw2,O=[S@@](c1ccccc1O)CCCC[P@](=O)(O)[O-]
1cwb,C/C=C/CC([C@H]([C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)O)(C)C
1cwc,C/C=C/C[C@H]([C@H]([C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](C[C@@H](CC)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)O)C
1cx9,Nc1ccccc1SCCCC[P@](=O)(O)[O-]
1cyn,C/C=C/C[C@H]([C@H]([C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)O)C
1czc,[O-]C(=O)CCCC(=O)[O-]
1cze,[O-]C(=O)CCC(=O)[O-]
1czk,O=c1[nH]c(=O)c2-c(n1)n(C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O)c1c(n2)cc(c(c1)C)C
1czl,O=c1[nH]c(=O)c2-c(n1)n(C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O)c1c(n2)cc(c(c1)C)C
1czo,O=c1[nH]c(=O)c2-c(n1)n(C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O)c1c(n2)cc(c(c1)C)C
1czq,SC[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)[O-])C)C)CS)CC(C)C)Cc1c[nH]c2c1cccc2)C)Cc1c[nH]c2c1cccc2)CCC(=O)[O-])CCC[NH+]=C(N)N)Cc1nc[nH]c1)CCC[NH+]=C(N)N)C)CCC(=O)[O-])NC(=O)[C@H](NC(=O)CNC(=O)C)C
1czr,O=c1[nH]c(=O)c2-c(n1)n(C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O)c1c(n2)cc(c(c1)C)C
1d04,O=c1[nH]c(=O)c2-c(n1)n(C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O)c1c(n2)cc(c(c1)C)C
1d09,O=C(C[P@@](=O)(O)[O-])N[C@H](C(=O)[O-])CC(=O)[O-]
1d1p,OCC[NH+]1CCN(CC1)CCS(=O)(=O)[O-]
1d2e,O[C@@H]1[C@@H](CO[P@](=O)(OP(=O)([O-])[O-])[O-])O[C@H]([C@@H]1O)n1cnc2c1[nH+]c(N)[nH]c2=O
1d2s,O=C1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C
1d3d,Oc1ccc2c(c1)sc(c2Cc1ccc(c(c1)Br)C[NH+]1CCCC1)c1ccc(cc1)OCC[NH+]1CCCC1
1d3p,Oc1ccc2c(c1)sc(c2Cc1ccc(cc1)OCC[NH+]1CCCC1)c1ccc(nc1)OCC[NH+]1CCCC1
1d3q,C1CC[NH+](C1)CCOc1ccc(cc1)Cc1c(sc2c1cccc2)c1ccc(cc1)OCC[NH+]1CCCC1
1d3v,[O-]C(=O)[C@H](CCCC[B-](O)(O)O)[NH3+]
1d4h,O=C([C@@H]([C@@H]([C@H]([C@H](C(=O)NCc1ccccc1)OCc1ccccc1)O)O)OCc1ccccc1)N[C@@H]1[C@H](O)Cc2c1cccc2
1d4i,O=C([C@@H](C[C@H]([C@H](C(=O)N[C@@H]1[C@H](O)Cc2c1cccc2)OCc1ccccc1)O)OCc1ccccc1)N[C@@H]1[C@H](O)Cc2c1cccc2
1d4j,O=C([C@@H]([C@@H]([C@H]([C@H](C(=O)NCc1c(F)cccc1Cl)OCc1ccccc1)O)O)OCc1ccccc1)N[C@@H]1[C@H](O)Cc2c1cccc2
1d4k,CC[C@@H]([C@@H]1NC(=O)[C@@H]([NH2+]C[C@H](C[C@H](C(=O)N[C@@H]2[C@H](O)Cc3c2cccc3)Cc2ccccc2)O)Cc2ccc(cc2)OCCCCCNC1=O)C
1d4l,CC(CCN(S(=O)(=O)c1ccc(cc1)N)C[C@H]([C@@H]1Cc2ccc(cc2)OCCCCCC(=O)N[C@H](C(=O)N1)C(C)C)O)C
